alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
0.032905,9357.94,-0.872878,9357.94,0,0,0,0.110627,0.110627,0.1,0.048527,205,2
0.0428739,9358.24,-0.872854,9358.24,0,0,0,0.0999313,0.0999313,-0.1,0.046816,206,2
0.0428739,9358.24,-0.872854,9358.24,0,0,0,0.0999313,0.0999313,0.1,0.046816,207,2
0.0493386,9358.39,-0.872842,9358.39,0,0,0,0.0898427,0.0898427,-0.1,0.0450199,208,2
0.0493386,9358.39,-0.872842,9358.39,0,0,0,0.0898427,0.0898427,0.1,0.0450199,209,2
0.053798,9358.53,-0.872831,9358.53,0,0,0,0.0803324,0.0803324,-0.1,0.0431414,210,2
0.053798,9358.53,-0.872831,9358.53,0,0,0,0.0803324,0.0803324,0.1,0.0431414,211,2
0.0561818,9358.66,-0.87282,9358.66,0,0,0,0.0713735,0.0713735,-0.1,0.0411815,212,2
0.0561818,9358.66,-0.87282,9358.66,0,0,0,0.0713735,0.0713735,0.1,0.0411815,213,2
0.0564723,9358.54,-0.87283,9358.54,0,0,0,0.0629416,0.0629416,-0.1,0.0391395,214,2
0.0564723,9358.54,-0.87283,9358.54,0,0,0,0.0629416,0.0629416,0.1,0.0391395,215,2
0.0563122,9358.35,-0.872846,9358.35,0,0,0,0.0550146,0.0550146,-0.1,0.0370133,216,2
0.0563122,9358.35,-0.872846,9358.35,0,0,0,0.0550146,0.0550146,0.1,0.0370133,217,2
0.0564854,9357.95,-0.872877,9357.95,0,0,0,0.0475729,0.0475729,-0.1,0.0347985,218,2
0.0564854,9357.95,-0.872877,9357.95,0,0,0,0.0475729,0.0475729,0.1,0.0347985,219,2
0.0793117,9356.65,-0.872981,9356.65,0,0,0,0.0406006,0.0406006,-0.1,0.0324885,220,2
0.0793117,9356.65,-0.872981,9356.65,0,0,0,0.0406006,0.0406006,0.1,0.0324885,221,2
0.184175,9355.39,-0.873081,9355.39,0,0,0,0.0340854,0.0340854,-0.1,0.0300733,222,2
0.184175,9355.39,-0.873081,9355.39,0,0,0,0.0340854,0.0340854,0.1,0.0300733,223,2
0.386443,9355.74,-0.873054,9355.74,0,0,0,0.0280203,0.0280203,-0.1,0.0275391,224,2
0.386443,9355.74,-0.873054,9355.74,0,0,0,0.0280203,0.0280203,0.1,0.0275391,225,2
0.595667,9356.39,-0.873002,9356.39,0,0,0,0.0224053,0.0224053,-0.1,0.0248668,226,2
0.595667,9356.39,-0.873002,9356.39,0,0,0,0.0224053,0.0224053,0.1,0.0248668,227,2
0.766682,9356.37,-0.873003,9356.37,0,0,0,0.0172508,0.0172508,-0.1,0.0220312,228,2
0.766682,9356.37,-0.873003,9356.37,0,0,0,0.0172508,0.0172508,0.1,0.0220312,229,2
0.896827,9356.13,-0.873022,9356.13,0,0,0,0.0125821,0.0125821,-0.1,0.0189977,230,2
0.896827,9356.13,-0.873022,9356.13,0,0,0,0.0125821,0.0125821,0.1,0.0189977,231,2
0.968788,9356.71,-0.872976,9356.71,0,0,0,0.00845393,0.00845393,-0.1,0.015725,232,2
0.968788,9356.71,-0.872976,9356.71,0,0,0,0.00845393,0.00845393,0.1,0.015725,233,2
0.996225,10783.6,-0.759151,10783.6,0,0,0,0.00496597,0.00496597,-0.1,0.0121727,234,2
0.996225,10783.6,-0.759151,10783.6,0,0,0,0.00496597,0.00496597,0.1,0.0121727,235,2
1,14871.7,-0.433033,14871.7,0,0,0,0.00226181,0.00226181,-0.1,0.00829971,236,2
1,14871.7,-0.433033,14871.7,0,0,0,0.00226181,0.00226181,0.1,0.00829971,237,2
1,20751.5,0.0360167,20751.5,0,0,0,0.000557975,0.000557975,-0.1,0.00416555,238,2
1,20751.5,0.0360167,20751.5,0,0,0,0.000557975,0.000557975,0.1,0.00416555,239,2
