# Residuals   
# Time        	p_rgh         	Ux            	Uz            	alpha.water   	k             	omega         
0             	N/A	N/A	N/A	N/A	N/A
0.881622      	1.608837e-07	2.203689e-04	2.089274e-04	1.140941e-07	1.937818e-04	5.305393e-05
0.882162      	1.596312e-07	2.202216e-04	2.087235e-04	1.141363e-07	1.935514e-04	5.315094e-05
0.882703      	1.809083e-07	2.200689e-04	2.086003e-04	1.141436e-07	1.933567e-04	5.323990e-05
0.883243      	1.499823e-07	2.199559e-04	2.083736e-04	1.141449e-07	1.933931e-04	5.338957e-05
0.883784      	1.575119e-07	2.197844e-04	2.082143e-04	1.141448e-07	1.936419e-04	5.347515e-05
0.884324      	1.683020e-07	2.195972e-04	2.079946e-04	1.141393e-07	1.936963e-04	5.378831e-05
0.884865      	1.840087e-07	2.194736e-04	2.078154e-04	1.141223e-07	1.936319e-04	5.357027e-05
0.885405      	1.583850e-07	2.192535e-04	2.075806e-04	1.140995e-07	1.926751e-04	5.324057e-05
0.885946      	1.601344e-07	2.190477e-04	2.074617e-04	1.140840e-07	1.925961e-04	5.289947e-05
0.886486      	1.604518e-07	2.188215e-04	2.072315e-04	1.141399e-07	1.928511e-04	5.272190e-05
0.887027      	1.577452e-07	2.185972e-04	2.070556e-04	1.142200e-07	1.923354e-04	5.241398e-05
0.887568      	1.607181e-07	2.184609e-04	2.067291e-04	1.143275e-07	1.904380e-04	5.199899e-05
0.888108      	1.618955e-07	2.182740e-04	2.064809e-04	1.144515e-07	1.879146e-04	5.146706e-05
0.888649      	1.645010e-07	2.181415e-04	2.061748e-04	1.146276e-07	1.860893e-04	5.148797e-05
0.889189      	1.864516e-07	2.178189e-04	2.058987e-04	1.147296e-07	1.842888e-04	5.125082e-05
0.88973       	1.692508e-07	2.176145e-04	2.056400e-04	1.148821e-07	1.832316e-04	5.120798e-05
0.89027       	1.648050e-07	2.173982e-04	2.054821e-04	1.150071e-07	1.822202e-04	5.126923e-05
0.890811      	1.615208e-07	2.171681e-04	2.052381e-04	1.151149e-07	1.821264e-04	5.128143e-05
0.891351      	1.603236e-07	2.169642e-04	2.050502e-04	1.152183e-07	1.830142e-04	5.130968e-05
0.891892      	1.635793e-07	2.167276e-04	2.047233e-04	1.153080e-07	1.852197e-04	5.143483e-05
0.892432      	1.645116e-07	2.165341e-04	2.044734e-04	1.154104e-07	1.877328e-04	5.159477e-05
0.892973      	1.701223e-07	2.163632e-04	2.041582e-04	1.155671e-07	1.899521e-04	5.170931e-05
0.893514      	1.832187e-07	2.161328e-04	2.039980e-04	1.157365e-07	1.916486e-04	5.181187e-05
0.894054      	1.844652e-07	2.160060e-04	2.037732e-04	1.158924e-07	1.933716e-04	5.205081e-05
0.894595      	1.731269e-07	2.157634e-04	2.036248e-04	1.160380e-07	1.947282e-04	5.226956e-05
0.895135      	1.555941e-07	2.155538e-04	2.033291e-04	1.161891e-07	1.957393e-04	5.269637e-05
0.895676      	1.780521e-07	2.152224e-04	2.030465e-04	1.163206e-07	1.965561e-04	5.285779e-05
0.896216      	1.556687e-07	2.149749e-04	2.026277e-04	1.164421e-07	1.978366e-04	5.302685e-05
0.896757      	1.565596e-07	2.147425e-04	2.022973e-04	1.165404e-07	1.997683e-04	5.308115e-05
0.897297      	1.439242e-07	2.145122e-04	2.018837e-04	1.166362e-07	2.010645e-04	5.310579e-05
0.897838      	1.503900e-07	2.142806e-04	2.016523e-04	1.167490e-07	2.019431e-04	5.312428e-05
0.898378      	1.412310e-07	2.140482e-04	2.013498e-04	1.168589e-07	2.027155e-04	5.313706e-05
0.898919      	1.429718e-07	2.138214e-04	2.010792e-04	1.169954e-07	2.030906e-04	5.310644e-05
0.899459      	1.421643e-07	2.136028e-04	2.007423e-04	1.171153e-07	2.031147e-04	5.301380e-05
0.9           	1.453235e-07	2.133853e-04	2.004862e-04	1.172187e-07	2.034572e-04	5.286238e-05
0.900541      	1.480439e-07	2.131661e-04	2.001614e-04	1.173328e-07	2.043018e-04	5.299559e-05
0.901081      	1.478105e-07	2.131035e-04	2.005080e-04	1.171987e-07	2.048279e-04	5.298871e-05
0.901622      	1.466952e-07	2.128371e-04	2.000253e-04	1.172736e-07	2.045923e-04	5.294962e-05
0.902162      	1.447558e-07	2.125625e-04	1.996485e-04	1.173398e-07	2.040655e-04	5.303556e-05
0.902703      	1.491956e-07	2.124496e-04	1.994971e-04	1.174156e-07	2.034415e-04	5.325929e-05
0.903243      	1.495012e-07	2.124111e-04	1.996399e-04	1.174226e-07	2.028027e-04	5.350898e-05
0.903784      	1.523640e-07	2.124972e-04	1.996554e-04	1.174415e-07	2.021686e-04	5.407378e-05
0.904324      	1.563711e-07	2.127708e-04	2.002080e-04	1.172584e-07	2.008834e-04	5.413013e-05
0.904865      	1.398018e-07	2.124541e-04	1.992985e-04	1.173479e-07	1.995657e-04	5.413841e-05
0.905405      	1.405191e-07	2.121385e-04	1.989373e-04	1.174339e-07	1.987606e-04	5.407151e-05
0.905946      	1.415569e-07	2.118208e-04	1.985143e-04	1.174965e-07	1.980236e-04	5.401934e-05
0.906486      	1.434787e-07	2.115023e-04	1.982312e-04	1.175194e-07	1.975505e-04	5.399813e-05
0.907027      	1.461251e-07	2.112366e-04	1.978778e-04	1.175070e-07	1.974404e-04	5.409535e-05
0.907568      	1.465071e-07	2.110334e-04	1.976707e-04	1.174726e-07	1.972475e-04	5.421866e-05
0.908108      	1.511271e-07	2.109989e-04	1.973592e-04	1.174243e-07	1.968689e-04	5.435683e-05
0.908649      	1.538586e-07	2.109218e-04	1.972229e-04	1.173908e-07	1.969523e-04	5.449366e-05
0.909189      	1.581768e-07	2.108028e-04	1.969879e-04	1.173609e-07	1.972063e-04	5.472700e-05
0.90973       	1.626554e-07	2.106294e-04	1.969251e-04	1.173416e-07	1.970184e-04	5.479792e-05
0.91027       	1.662663e-07	2.103190e-04	1.969521e-04	1.174052e-07	1.973090e-04	5.501013e-05
0.910811      	1.679004e-07	2.101665e-04	1.971652e-04	1.172585e-07	1.973762e-04	5.532821e-05
0.911351      	1.721139e-07	2.102336e-04	1.972579e-04	1.172451e-07	1.970556e-04	5.539800e-05
0.911892      	1.642364e-07	2.101983e-04	1.969700e-04	1.171891e-07	1.964583e-04	5.542778e-05
0.912432      	1.636592e-07	2.103455e-04	1.967972e-04	1.172392e-07	1.958763e-04	5.541322e-05
0.912973      	1.568554e-07	2.103150e-04	1.967339e-04	1.172858e-07	1.959652e-04	5.548783e-05
0.913514      	1.574512e-07	2.100975e-04	1.964454e-04	1.173215e-07	1.958581e-04	5.547324e-05
0.914054      	1.563027e-07	2.098979e-04	1.962687e-04	1.173542e-07	1.956744e-04	5.538515e-05
0.914595      	1.551841e-07	2.096914e-04	1.959479e-04	1.173662e-07	1.957134e-04	5.528786e-05
0.915135      	1.534482e-07	2.095065e-04	1.957494e-04	1.173777e-07	1.952208e-04	5.522032e-05
0.915676      	1.525266e-07	2.092847e-04	1.954090e-04	1.173738e-07	1.947224e-04	5.510157e-05
0.916216      	1.552619e-07	2.090552e-04	1.952766e-04	1.173457e-07	1.943585e-04	5.503436e-05
0.916757      	1.579263e-07	2.088538e-04	1.950327e-04	1.172876e-07	1.941181e-04	5.506641e-05
0.917297      	1.583524e-07	2.086525e-04	1.949539e-04	1.172095e-07	1.943242e-04	5.500881e-05
0.917838      	1.576495e-07	2.085028e-04	1.947229e-04	1.171081e-07	1.942526e-04	5.506860e-05
0.918378      	1.542627e-07	2.084097e-04	1.946457e-04	1.169968e-07	1.939898e-04	5.517443e-05
0.918919      	1.516374e-07	2.083018e-04	1.944015e-04	1.168589e-07	1.937479e-04	5.526704e-05
0.919459      	1.504684e-07	2.081708e-04	1.942991e-04	1.167132e-07	1.933895e-04	5.532053e-05
0.92          	1.537966e-07	2.080497e-04	1.940486e-04	1.165795e-07	1.932087e-04	5.545559e-05
0.920541      	1.537600e-07	2.079372e-04	1.939425e-04	1.164623e-07	1.927360e-04	5.553583e-05
0.921081      	1.537139e-07	2.078096e-04	1.936941e-04	1.163379e-07	1.931159e-04	5.576989e-05
0.921622      	1.523108e-07	2.076893e-04	1.938642e-04	1.162067e-07	1.941580e-04	5.599888e-05
0.922162      	1.410723e-07	2.075666e-04	1.933234e-04	1.161462e-07	1.950095e-04	5.621472e-05
0.922703      	1.389021e-07	2.074579e-04	1.931815e-04	1.160612e-07	1.961882e-04	5.646395e-05
0.923243      	1.374192e-07	2.073486e-04	1.929218e-04	1.159638e-07	1.973522e-04	5.673395e-05
0.923784      	1.363865e-07	2.072302e-04	1.928010e-04	1.158504e-07	1.983414e-04	5.698619e-05
0.924324      	1.348098e-07	2.070936e-04	1.925570e-04	1.157100e-07	1.993614e-04	5.708770e-05
0.924865      	1.334584e-07	2.069496e-04	1.924437e-04	1.155955e-07	1.996652e-04	5.715744e-05
0.925405      	1.319490e-07	2.068080e-04	1.921912e-04	1.154694e-07	1.999380e-04	5.720902e-05
0.925946      	1.320029e-07	2.066770e-04	1.920491e-04	1.153299e-07	1.996001e-04	5.729207e-05
0.926486      	1.314219e-07	2.065716e-04	1.918053e-04	1.151485e-07	1.992695e-04	5.726285e-05
0.927027      	1.308323e-07	2.064605e-04	1.916913e-04	1.149308e-07	1.988973e-04	5.722200e-05
0.927568      	1.305258e-07	2.063640e-04	1.914363e-04	1.147622e-07	1.989442e-04	5.718231e-05
0.928108      	1.302855e-07	2.062515e-04	1.912657e-04	1.145760e-07	1.995246e-04	5.721457e-05
0.928649      	1.297892e-07	2.061449e-04	1.910190e-04	1.144061e-07	1.997889e-04	5.723449e-05
0.929189      	1.293088e-07	2.060257e-04	1.908398e-04	1.142521e-07	1.994130e-04	5.713152e-05
0.92973       	1.288559e-07	2.059115e-04	1.905869e-04	1.141016e-07	1.994047e-04	5.702856e-05
0.93027       	1.275086e-07	2.057694e-04	1.903982e-04	1.139744e-07	1.996344e-04	5.690250e-05
0.930811      	1.257073e-07	2.056461e-04	1.901468e-04	1.138368e-07	1.995687e-04	5.674358e-05
0.931351      	1.235169e-07	2.055495e-04	1.899505e-04	1.136818e-07	1.998214e-04	5.659318e-05
0.931892      	1.202157e-07	2.054506e-04	1.897375e-04	1.134435e-07	1.999441e-04	5.645615e-05
0.932432      	1.198322e-07	2.053563e-04	1.895626e-04	1.132932e-07	2.000855e-04	5.634153e-05
0.932973      	1.178038e-07	2.052438e-04	1.892995e-04	1.132485e-07	1.999188e-04	5.618427e-05
0.933514      	1.172646e-07	2.051331e-04	1.890982e-04	1.131923e-07	1.993049e-04	5.602687e-05
0.934054      	1.160075e-07	2.050157e-04	1.888709e-04	1.131613e-07	1.985785e-04	5.594793e-05
0.934595      	1.146717e-07	2.049041e-04	1.886729e-04	1.131954e-07	1.978345e-04	5.594408e-05
0.935135      	1.129523e-07	2.047778e-04	1.885142e-04	1.131919e-07	1.968286e-04	5.587748e-05
0.935676      	1.115765e-07	2.046647e-04	1.883410e-04	1.131976e-07	1.958497e-04	5.578338e-05
0.936216      	1.078987e-07	2.045367e-04	1.880259e-04	1.132025e-07	1.948326e-04	5.569779e-05
0.936757      	1.072501e-07	2.044124e-04	1.878210e-04	1.131896e-07	1.940295e-04	5.569966e-05
0.937297      	1.070365e-07	2.042755e-04	1.876130e-04	1.131607e-07	1.931163e-04	5.566997e-05
0.937838      	1.068323e-07	2.041386e-04	1.873964e-04	1.131163e-07	1.921593e-04	5.554260e-05
0.938378      	1.080515e-07	2.039955e-04	1.871834e-04	1.130629e-07	1.906817e-04	5.541275e-05
0.938919      	1.097033e-07	2.038565e-04	1.869591e-04	1.129947e-07	1.899185e-04	5.552452e-05
0.939459      	1.099056e-07	2.037375e-04	1.868205e-04	1.128012e-07	1.889030e-04	5.557707e-05
0.94          	1.095655e-07	2.035988e-04	1.865558e-04	1.127368e-07	1.876906e-04	5.562558e-05
0.940541      	1.095458e-07	2.034597e-04	1.863376e-04	1.126565e-07	1.867350e-04	5.572538e-05
0.941081      	1.103854e-07	2.033039e-04	1.861447e-04	1.125811e-07	1.863783e-04	5.580746e-05
0.941622      	1.102345e-07	2.031460e-04	1.859524e-04	1.124929e-07	1.857847e-04	5.580813e-05
0.942162      	1.106958e-07	2.029821e-04	1.857749e-04	1.123939e-07	1.856925e-04	5.573307e-05
0.942703      	1.114463e-07	2.027977e-04	1.855731e-04	1.122879e-07	1.858686e-04	5.563046e-05
0.943243      	1.108268e-07	2.026117e-04	1.853777e-04	1.122205e-07	1.858906e-04	5.551224e-05
0.943784      	1.100838e-07	2.024183e-04	1.851570e-04	1.121556e-07	1.856626e-04	5.534893e-05
0.944324      	1.098088e-07	2.022291e-04	1.849615e-04	1.120872e-07	1.851671e-04	5.510782e-05
0.944865      	1.090743e-07	2.020626e-04	1.847479e-04	1.120376e-07	1.848315e-04	5.493052e-05
0.945405      	1.094485e-07	2.019204e-04	1.845801e-04	1.119679e-07	1.843898e-04	5.480039e-05
0.945946      	1.113020e-07	2.018159e-04	1.843470e-04	1.119217e-07	1.839818e-04	5.465991e-05
0.946486      	1.141330e-07	2.017472e-04	1.841608e-04	1.118993e-07	1.836872e-04	5.449904e-05
0.947027      	1.139954e-07	2.016539e-04	1.839804e-04	1.118334e-07	1.835642e-04	5.431103e-05
0.947568      	1.127107e-07	2.015550e-04	1.838913e-04	1.116992e-07	1.833625e-04	5.408664e-05
0.948108      	1.081803e-07	2.014346e-04	1.836582e-04	1.116682e-07	1.831000e-04	5.388300e-05
0.948649      	1.071781e-07	2.013149e-04	1.835160e-04	1.116542e-07	1.828562e-04	5.368562e-05
0.949189      	1.059216e-07	2.011854e-04	1.833243e-04	1.116239e-07	1.826408e-04	5.344891e-05
0.94973       	1.044125e-07	2.010476e-04	1.831908e-04	1.116168e-07	1.825120e-04	5.317514e-05
0.95027       	1.028431e-07	2.009085e-04	1.830132e-04	1.115927e-07	1.822554e-04	5.294797e-05
0.950811      	1.021599e-07	2.007866e-04	1.828805e-04	1.115633e-07	1.814030e-04	5.268128e-05
0.951351      	1.016364e-07	2.006631e-04	1.826925e-04	1.115282e-07	1.802048e-04	5.236025e-05
0.951892      	1.018102e-07	2.005205e-04	1.825626e-04	1.114825e-07	1.789146e-04	5.202927e-05
0.952432      	1.018590e-07	2.003794e-04	1.823741e-04	1.114316e-07	1.773258e-04	5.168405e-05
0.952973      	1.026790e-07	2.002301e-04	1.822478e-04	1.113877e-07	1.755796e-04	5.130717e-05
0.953514      	1.044466e-07	2.000996e-04	1.820686e-04	1.113814e-07	1.738415e-04	5.096033e-05
0.954054      	1.049950e-07	1.999205e-04	1.820807e-04	1.112931e-07	1.719336e-04	5.055976e-05
0.954595      	1.071469e-07	1.997973e-04	1.818333e-04	1.112099e-07	1.708169e-04	5.015470e-05
0.955135      	1.065120e-07	1.996667e-04	1.816025e-04	1.111476e-07	1.699026e-04	4.975566e-05
0.955676      	1.082410e-07	1.995297e-04	1.814748e-04	1.110547e-07	1.689190e-04	4.945046e-05
0.956216      	1.084326e-07	1.994700e-04	1.814746e-04	1.107585e-07	1.676017e-04	4.902958e-05
0.956757      	1.048503e-07	1.992136e-04	1.812390e-04	1.106342e-07	1.661594e-04	4.860154e-05
0.957297      	1.044236e-07	1.990604e-04	1.810816e-04	1.105432e-07	1.649816e-04	4.818721e-05
0.957838      	1.052667e-07	1.989471e-04	1.809072e-04	1.104757e-07	1.636726e-04	4.778119e-05
0.958378      	1.074085e-07	1.988414e-04	1.807517e-04	1.104115e-07	1.625544e-04	4.750599e-05
0.958919      	1.039071e-07	1.988025e-04	1.806569e-04	1.101395e-07	1.614556e-04	4.719237e-05
0.959459      	1.065606e-07	1.986743e-04	1.804913e-04	1.100045e-07	1.602745e-04	4.679223e-05
0.96          	1.053157e-07	1.984876e-04	1.802023e-04	1.099784e-07	1.590423e-04	4.638398e-05
0.960541      	1.068165e-07	1.983634e-04	1.800582e-04	1.099808e-07	1.579249e-04	4.598716e-05
0.961081      	1.089884e-07	1.982440e-04	1.798712e-04	1.099726e-07	1.567099e-04	4.564756e-05
0.961622      	1.118405e-07	1.981121e-04	1.797544e-04	1.099688e-07	1.552875e-04	4.541470e-05
0.962162      	1.120066e-07	1.979891e-04	1.795804e-04	1.100379e-07	1.543413e-04	4.528520e-05
0.962703      	1.098948e-07	1.978507e-04	1.794477e-04	1.101601e-07	1.533739e-04	4.522046e-05
0.963243      	1.076398e-07	1.977095e-04	1.792785e-04	1.102441e-07	1.522091e-04	4.517118e-05
0.963784      	1.060545e-07	1.975476e-04	1.791530e-04	1.103438e-07	1.510551e-04	4.508292e-05
0.964324      	1.038960e-07	1.973806e-04	1.789838e-04	1.104232e-07	1.497941e-04	4.495569e-05
0.964865      	1.028461e-07	1.972002e-04	1.788559e-04	1.105118e-07	1.483675e-04	4.484176e-05
0.965405      	1.014083e-07	1.970094e-04	1.786797e-04	1.106336e-07	1.469229e-04	4.467516e-05
0.965946      	1.024067e-07	1.968108e-04	1.785391e-04	1.107363e-07	1.454289e-04	4.453757e-05
0.966486      	1.049239e-07	1.966238e-04	1.783595e-04	1.108301e-07	1.438690e-04	4.441503e-05
0.967027      	1.038007e-07	1.964298e-04	1.782142e-04	1.109200e-07	1.422449e-04	4.428984e-05
0.967546      	1.729906e-07	1.884041e-04	1.708774e-04	1.110058e-07	1.351095e-04	4.228696e-05
0.968065      	1.048177e-07	1.873092e-04	1.747464e-04	1.110558e-07	1.340042e-04	4.215209e-05
0.968584      	1.009246e-07	1.871877e-04	1.736331e-04	1.110947e-07	1.331078e-04	4.201956e-05
0.969103      	9.851744e-08	1.872204e-04	1.726729e-04	1.111242e-07	1.322472e-04	4.185937e-05
0.969622      	9.638368e-08	1.872494e-04	1.717975e-04	1.111441e-07	1.315073e-04	4.168603e-05
0.970141      	9.325283e-08	1.872228e-04	1.710624e-04	1.111512e-07	1.307400e-04	4.151847e-05
0.970659      	9.165442e-08	1.871590e-04	1.703859e-04	1.111446e-07	1.301391e-04	4.134965e-05
0.971178      	9.024676e-08	1.870924e-04	1.698462e-04	1.111324e-07	1.297987e-04	4.118862e-05
0.971697      	8.931607e-08	1.870282e-04	1.693777e-04	1.111082e-07	1.293779e-04	4.103535e-05
0.972216      	8.826627e-08	1.869614e-04	1.690254e-04	1.110827e-07	1.289058e-04	4.089182e-05
0.972735      	8.750006e-08	1.868933e-04	1.687092e-04	1.110479e-07	1.285277e-04	4.074474e-05
0.973254      	8.640647e-08	1.868099e-04	1.684435e-04	1.110369e-07	1.281257e-04	4.059355e-05
0.973773      	8.626499e-08	1.867053e-04	1.681761e-04	1.110067e-07	1.278433e-04	4.047544e-05
0.974292      	8.592467e-08	1.865876e-04	1.679281e-04	1.109652e-07	1.277314e-04	4.040873e-05
0.974811      	8.567701e-08	1.864587e-04	1.676730e-04	1.109433e-07	1.275831e-04	4.037235e-05
0.97533       	8.542018e-08	1.863175e-04	1.674473e-04	1.109220e-07	1.274030e-04	4.034135e-05
0.975849      	8.513809e-08	1.861623e-04	1.672149e-04	1.108899e-07	1.272016e-04	4.029585e-05
0.976368      	8.486802e-08	1.860107e-04	1.670067e-04	1.108529e-07	1.270106e-04	4.022164e-05
0.976886      	8.488129e-08	1.858590e-04	1.668022e-04	1.108129e-07	1.267589e-04	4.012477e-05
0.977405      	8.273076e-08	1.857063e-04	1.666094e-04	1.108302e-07	1.263769e-04	4.007309e-05
0.977924      	8.337625e-08	1.855534e-04	1.664135e-04	1.108875e-07	1.260385e-04	4.002983e-05
0.978443      	8.329271e-08	1.853964e-04	1.662263e-04	1.109564e-07	1.259522e-04	3.998398e-05
0.978962      	8.354789e-08	1.852298e-04	1.660410e-04	1.110148e-07	1.259002e-04	3.990052e-05
0.979481      	8.385988e-08	1.850628e-04	1.658507e-04	1.110666e-07	1.257986e-04	3.983941e-05
0.98          	8.417502e-08	1.848899e-04	1.656747e-04	1.111062e-07	1.257956e-04	3.975462e-05
0.980526      	1.088594e-07	1.873627e-04	1.678539e-04	1.111335e-07	1.278550e-04	4.031279e-05
0.981053      	8.809746e-08	1.880763e-04	1.675937e-04	1.111550e-07	1.279800e-04	4.034529e-05
0.981579      	8.795925e-08	1.877586e-04	1.673479e-04	1.111576e-07	1.281341e-04	4.039107e-05
0.982105      	8.844961e-08	1.873842e-04	1.672644e-04	1.111434e-07	1.281492e-04	4.047641e-05
0.982632      	8.865692e-08	1.870619e-04	1.671754e-04	1.111184e-07	1.282982e-04	4.057106e-05
0.983158      	8.792398e-08	1.867868e-04	1.671552e-04	1.110818e-07	1.286182e-04	4.063795e-05
0.983684      	8.765935e-08	1.865596e-04	1.670806e-04	1.110465e-07	1.289720e-04	4.074146e-05
0.984211      	8.819092e-08	1.863495e-04	1.670393e-04	1.110328e-07	1.293089e-04	4.086505e-05
0.984737      	8.846573e-08	1.861449e-04	1.669200e-04	1.110248e-07	1.297830e-04	4.098699e-05
0.985263      	8.771276e-08	1.859340e-04	1.668070e-04	1.110130e-07	1.305724e-04	4.115054e-05
0.985789      	8.755824e-08	1.857250e-04	1.666582e-04	1.110036e-07	1.312753e-04	4.130493e-05
0.986316      	8.759216e-08	1.855058e-04	1.665184e-04	1.110170e-07	1.319789e-04	4.142537e-05
0.986842      	8.683089e-08	1.852958e-04	1.663566e-04	1.110421e-07	1.325705e-04	4.150570e-05
0.987368      	8.696606e-08	1.850824e-04	1.662089e-04	1.110579e-07	1.330758e-04	4.155601e-05
0.987895      	8.645165e-08	1.848793e-04	1.660460e-04	1.110654e-07	1.334921e-04	4.157878e-05
0.988421      	8.636977e-08	1.846715e-04	1.658955e-04	1.110947e-07	1.338580e-04	4.158834e-05
0.988947      	8.638210e-08	1.844762e-04	1.657302e-04	1.111198e-07	1.342775e-04	4.158708e-05
0.989474      	8.638769e-08	1.842826e-04	1.655706e-04	1.111432e-07	1.346623e-04	4.156818e-05
0.99          	8.785019e-08	1.840970e-04	1.653849e-04	1.111560e-07	1.349424e-04	4.144664e-05
0.990526      	8.727124e-08	1.839777e-04	1.652668e-04	1.110799e-07	1.352604e-04	4.139382e-05
0.991053      	8.399231e-08	1.837568e-04	1.649783e-04	1.111228e-07	1.357219e-04	4.139529e-05
0.991579      	8.372237e-08	1.835717e-04	1.648139e-04	1.111908e-07	1.360428e-04	4.139190e-05
0.992105      	8.508771e-08	1.833911e-04	1.646352e-04	1.112571e-07	1.362985e-04	4.137254e-05
0.992632      	8.483349e-08	1.832027e-04	1.644574e-04	1.113246e-07	1.365689e-04	4.135098e-05
0.993158      	8.404585e-08	1.830182e-04	1.642802e-04	1.114023e-07	1.367927e-04	4.132388e-05
0.993684      	8.550212e-08	1.828408e-04	1.641057e-04	1.114531e-07	1.369407e-04	4.128593e-05
0.994211      	8.660321e-08	1.826641e-04	1.639245e-04	1.114950e-07	1.370065e-04	4.124292e-05
0.994737      	8.803212e-08	1.825094e-04	1.637549e-04	1.115262e-07	1.369631e-04	4.118297e-05
0.995263      	8.923163e-08	1.823613e-04	1.635833e-04	1.115456e-07	1.368181e-04	4.110690e-05
0.995789      	9.015225e-08	1.822161e-04	1.634111e-04	1.115710e-07	1.366390e-04	4.103248e-05
0.996316      	9.038236e-08	1.820650e-04	1.632334e-04	1.115919e-07	1.364177e-04	4.093941e-05
0.996842      	9.002623e-08	1.819145e-04	1.630480e-04	1.116039e-07	1.361926e-04	4.082413e-05
0.997368      	8.904973e-08	1.817570e-04	1.628609e-04	1.116472e-07	1.359009e-04	4.068620e-05
0.997895      	8.835091e-08	1.816095e-04	1.626826e-04	1.117110e-07	1.355671e-04	4.052905e-05
0.998421      	8.802010e-08	1.814580e-04	1.624999e-04	1.117622e-07	1.349318e-04	4.032824e-05
0.998947      	8.721887e-08	1.813147e-04	1.623163e-04	1.118154e-07	1.343791e-04	4.012275e-05
0.999474      	8.643283e-08	1.811698e-04	1.621329e-04	1.118615e-07	1.337913e-04	3.989507e-05
1             	8.588403e-08	1.810320e-04	1.619547e-04	1.119053e-07	1.330488e-04	3.963400e-05
